,GP,GP FREQ IN DATASET,G CONSISTENCY,P CONSISTENCY,SCORE
656,E~EHUWEH,1.460318758378579e-06,1.8498307404872453e-05,1.0,20.000627965160064
657,E~UWEHUW,1.460318758378579e-06,1.8498307404872453e-05,1.0,20.000627965160064
658,E~GEH,1.460318758378579e-06,1.8498307404872453e-05,1.0,20.000627965160064
659,E~EHY,1.460318758378579e-06,1.8498307404872453e-05,1.0,20.000627965160064
660,E~EYEH,1.460318758378579e-06,1.8498307404872453e-05,1.0,20.000627965160064
661,E~EHERL,1.460318758378579e-06,1.8498307404872453e-05,1.0,20.000627965160064
662,E~IHEH,1.460318758378579e-06,1.8498307404872453e-05,1.0,20.000627965160064
663,E~AEEH,1.460318758378579e-06,1.8498307404872453e-05,1.0,20.000627965160064
664,E~IYUWIY,1.460318758378579e-06,1.8498307404872453e-05,1.0,20.000627965160064
665,E~AAEY,1.460318758378579e-06,1.8498307404872453e-05,1.0,20.000627965160064
666,E~EHG,1.460318758378579e-06,1.8498307404872453e-05,1.0,20.000627965160064
667,A~HHAE,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
668,A~TAE,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
669,A~AWYAW,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
670,A~TEH,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
671,A~SAO,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
672,A~#AA,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
673,A~TAH,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
674,A~AEIY,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
675,A~EYAY,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
676,A~AYEY,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
677,A~DAE,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
678,A~EYIYIYEY,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
679,A~VAE,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
680,A~EYAE,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
681,A~ERAH,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
682,A~AHAAAH,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
683,A~EYUW,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
684,A~YAE,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
685,A~TEY,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
686,A~EYUWEY,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
687,A~GEY,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
688,A~AEUW,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
689,A~AHUWAH,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
690,A~AEAHAE,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
691,A~AYAE,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
692,A~RAA,1.460318758378579e-06,1.8283206874485784e-05,1.0,20.000621512144154
693,HO~HH,6.571434412703605e-05,0.6617647058823529,0.006265664160401002,19.98154017688496
694,TS~CH,0.00012266677570380063,0.6511627906976745,0.02193211488250653,19.979659357365556
695,ED~D,0.0018327000417651166,0.6194471865745311,0.0509810293699476,19.69467118672314
696,OH~OW,0.00023073036382381546,0.6475409836065574,0.010477453580901857,19.64731509800595
697,S~EHS,6.133338785190031e-05,0.0009139375476009139,0.9767441860465116,19.565368516750855
698,OUG~AW,2.9206375167571578e-05,0.6451612903225806,0.007736943907156673,19.51103790657893
699,N~AHN,9.930167556974337e-05,0.0013238071135164599,0.9714285714285714,19.47325072575541
700,AC~K,1.606350634216437e-05,0.6470588235294118,0.00035219159222617106,19.419611713043984
701,OW~AW,0.0009944770744558123,0.4616949152542373,0.26344294003868474,19.169430112123603
702,LE~#,0.0001255874132205578,0.6370370370370371,0.0022219925589086397,19.161830332950313
703,HI~AH,1.0222231308650053e-05,0.6363636363636364,0.00011983428630122916,19.09381688820055
704,AU~AO,0.0012777789135812565,0.560179257362356,0.09878076315195304,18.8448819295888
705,R~EHR,2.3365100134057263e-05,0.00043380419163300166,0.9411764705882353,18.8377117925204
706,HS~SH,7.301593791892894e-06,0.625,0.0006594566077552098,18.7635542118447
707,ES~Z,0.000416190846137895,0.6129032258064516,0.01384974244338614,18.684901165368167
708,EL~L,2.628573765081442e-05,0.6206896551724138,0.0004913870765198876,18.631831683585354
709,'~#,0.001231048713313142,0.6043010752688172,0.021780694501860272,18.62619858376738
710,HA~AH,8.615880674433615e-05,0.6145833333333334,0.0010100318416817887,18.462008577170852
711,A~IYEY,4.965083778487168e-05,0.0006216290337325167,0.918918918918919,18.3995097912796
712,A~WAO,1.606350634216437e-05,0.00020111527561934362,0.9166666666666666,18.34016996691902
713,U~AH,0.011483946715889145,0.5020108522183211,0.1346252610675523,18.327028123695136
714,ZH~ZH,4.380956275135737e-06,0.6,0.007159904534606206,18.143417138505882
715,S~AHS,2.7746056409193e-05,0.00041344793820041346,0.9047619047619048,18.10902883620457
716,U~YAH,0.00010076199432812195,0.0044047239067985956,0.8961038961038961,18.059257738998284
717,GH~#,0.000138730282045965,0.5974842767295597,0.002454526663910707,17.980555349267306
718,A~AH,0.027172151137150217,0.340195630313557,0.31853665217242444,17.93520950971271
719,AH~AA,0.0002555557827162513,0.5912162162162162,0.009279389151068455,17.934852058643667
720,U~UW,0.004903750390635268,0.21436323013086497,0.556882255389718,17.813729531252072
721,C~IHK,1.1682550067028631e-05,0.00030388209374762593,0.8888888888888888,17.787478368093556
722,O~AO,0.008173404090644905,0.1557577781488284,0.6318582072702642,17.71856769440238
723,DS~S,1.606350634216437e-05,0.5789473684210527,0.00030878059735010106,17.37539983989569
724,V~AHV,8.761912550271474e-06,0.0007600709399543957,0.8571428571428571,17.16609736668329
725,GA~G,5.841275033514316e-06,0.5714285714285714,0.0003859886133359066,17.150868978875536
726,E~WEH,1.7523825100542948e-05,0.00022197968885846945,0.8571428571428571,17.150392724777923
727,A~AA,0.014749219459623647,0.18466038943230642,0.535553316718808,16.988338990326536
728,OW~OW,0.0011390486315352914,0.5288135593220339,0.05172413793103448,16.955841969858472
729,OL~OW,2.9206375167571578e-05,0.5555555555555556,0.001326259946949602,16.69465218436404
730,I~WIH,7.301593791892894e-06,0.00010714897994171096,0.8333333333333334,16.670246215754513
731,I~AAIH,7.301593791892894e-06,0.00010714897994171096,0.8333333333333334,16.670246215754513
732,CI~SH,9.053976301947189e-05,0.5486725663716814,0.0081772619361646,16.628249218024706
733,S~IYZ,1.314286882540721e-05,0.00019584376020019583,0.8181818181818182,16.37016881988364
734,N~NG,0.007154101597296658,0.0953725154281932,0.653112918277563,16.281138908261887
735,I~EHIH,5.841275033514316e-06,8.571918395336877e-05,0.8,16.002863639270277
736,I~AAIY,5.841275033514316e-06,8.571918395336877e-05,0.8,16.002863639270277
737,A~IHAA,5.841275033514316e-06,7.313282749794314e-05,0.8,16.002486048576614
738,A~WEY,3.942860647622163e-05,0.0004936465856111162,0.7941176470588235,15.899133769068614
739,A~WAA,9.346040053622905e-05,0.0011701252399670902,0.7901234567901234,15.842245913028293
740,O~AA,0.011435756196862651,0.21792731118161074,0.4152394082400976,15.414395310093406
741,A~EY,0.009056896939463946,0.11339244903556084,0.5758588672237698,15.371795662515417
742,G~JH,0.0036259714770540113,0.1516706371021929,0.5288604898828541,15.308627484575569
743,YA~Y,2.920637516757158e-06,0.5,0.0008257638315441783,15.016661308506722
744,OU'~UH,1.460318758378579e-06,0.5,0.0006238303181534623,15.012549622300988
745,JO~Y,1.460318758378579e-06,0.5,0.00041288191577208916,15.00833065425336
746,UG~F,5.841275033514316e-06,0.5,0.0003811701924909472,15.007915467601494
747,OUH~AW,1.460318758378579e-06,0.5,0.00038684719535783365,15.007809959845074
748,K~EYK,4.380956275135737e-06,0.00023101801940551362,0.75,15.007149588395922
749,YU~UW,2.920637516757158e-06,0.5,0.0003316749585406302,15.00677953104665
750,RE~#,1.606350634216437e-05,0.5,0.00028420835055808184,15.006487342328269
751,IOU~UW,1.460318758378579e-06,0.5,0.0001658374792703151,15.003389765523325
752,OU'~UW,1.460318758378579e-06,0.5,0.0001658374792703151,15.003389765523325
753,OUH~UW,1.460318758378579e-06,0.5,0.0001658374792703151,15.003389765523325
754,EOU~OW,2.920637516757158e-06,0.5,0.0001326259946949602,15.002798551769738
755,NK~NG,1.460318758378579e-06,0.5,0.0001333155579256099,15.00273932709643
756,T~TIY,4.380956275135737e-06,8.371470030137293e-05,0.75,15.002730488822799
757,GO~AO,1.460318758378579e-06,0.5,0.00011289230074508918,15.002330861952819
758,GO~G,1.460318758378579e-06,0.5,9.649715333397665e-05,15.002002959004598
759,HEY~EY,1.460318758378579e-06,0.5,9.285051067780872e-05,15.001930026151474
760,ZS~S,4.380956275135737e-06,0.5,8.421289018639119e-05,15.001903305617484
761,DR~ER,2.920637516757158e-06,0.5,8.773469029654326e-05,15.001900725681768
762,OEU~ER,2.920637516757158e-06,0.5,8.773469029654326e-05,15.001900725681768
763,E~RIY,4.380956275135737e-06,5.549492221461736e-05,0.75,15.001883895480196
764,A~AHEY,4.380956275135737e-06,5.484962062345735e-05,0.75,15.00186453643246
765,A~EYAA,4.380956275135737e-06,5.484962062345735e-05,0.75,15.00186453643246
766,JO~OW,1.460318758378579e-06,0.5,6.63129973474801e-05,15.001399275884868
767,DR~R,2.920637516757158e-06,0.5,5.8370301190754146e-05,15.001313437899652
768,BH~B,1.460318758378579e-06,0.5,6.125199068969742e-05,15.001298055751713
769,UES~S,2.920637516757158e-06,0.5,5.614192679092747e-05,15.001268870411657
770,T'S~Z,1.460318758378579e-06,0.5,4.8595587520653125e-05,15.001044927688332
771,H'S~Z,1.460318758378579e-06,0.5,4.8595587520653125e-05,15.001044927688332
772,MI~EH,1.460318758378579e-06,0.5,4.735521144101908e-05,15.00102012016674
773,HEY~IY,1.460318758378579e-06,0.5,3.813737080965638e-05,15.000835763354111
774,YU~AH,2.920637516757158e-06,0.5,3.42383675146369e-05,15.000830799226131
775,MI~IH,1.460318758378579e-06,0.5,3.316529583443884e-05,15.000736321854607
776,CA~K,1.460318758378579e-06,0.5,3.201741747510646e-05,15.00071336428742
777,CHE~K,1.460318758378579e-06,0.5,3.201741747510646e-05,15.00071336428742
778,CA~S,1.460318758378579e-06,0.5,2.8070963395463733e-05,15.000634435205827
779,CHE~#,1.460318758378579e-06,0.5,2.583712277800744e-05,15.000589758393478
780,H'S~#,1.460318758378579e-06,0.5,2.583712277800744e-05,15.000589758393478
781,T'S~#,1.460318758378579e-06,0.5,2.583712277800744e-05,15.000589758393478
782,NK~N,1.460318758378579e-06,0.5,2.1797889964251462e-05,15.000508973737203
783,BH~AH,1.460318758378579e-06,0.5,1.711918375731845e-05,15.000415399613065
784,IOU~AH,1.460318758378579e-06,0.5,1.711918375731845e-05,15.000415399613065
785,UE~UW,0.00028184152036706575,0.4718826405867971,0.032006633499170815,14.81070396360568
786,EU~UW,0.00015771442590488651,0.4778761061946903,0.01791044776119403,14.702377862359834
787,C~IYS,1.1682550067028631e-05,0.00030388209374762593,0.7272727272727273,14.555155135770326
788,A~GAH,1.1682550067028631e-05,0.00014626565499588627,0.7272727272727273,14.550426642607773
789,I~AY,0.007186228609980987,0.10545602605863193,0.5484230469185334,14.491453150628676
790,O~OWAA,7.301593791892894e-06,0.00013914398619691658,0.7142857142857143,14.290253684989787
791,TA~T,6.571434412703605e-05,0.46875,0.0012513904338153504,14.090813525882659
792,A~EYIY,1.0222231308650053e-05,0.00012798244812140048,0.7,14.004350585009073
793,E'~IY,2.7746056409193e-05,0.4634146341463415,0.0007246100453834713,13.918318528118373
794,AG~JH,8.761912550271474e-06,0.46153846153846156,0.0012779552715654952,13.87215104721267
795,IS~S,1.7523825100542948e-05,0.46153846153846156,0.00033685156074556477,13.853767068623785
796,TA~AH,6.425402536865748e-05,0.4583333333333333,0.0007532440853220119,13.768277582974873
797,A'~AH,7.301593791892894e-06,0.45454545454545453,8.559591878659225e-05,13.638440634428962
798,U~JHAH,2.920637516757158e-06,0.00012767315671879988,0.6666666666666666,13.337309559910734
799,G~AHJH,2.920637516757158e-06,0.00012216724696108972,0.6666666666666666,13.337144382618003
800,A~YAA,8.761912550271474e-06,0.0001096992412469147,0.6666666666666666,13.337062406198253
801,O~AEAA,2.920637516757158e-06,5.565759447876663e-05,0.6666666666666666,13.335149093043533
802,O~OWEY,2.920637516757158e-06,5.565759447876663e-05,0.6666666666666666,13.335149093043533
803,I~HHIH,2.920637516757158e-06,4.2859591976684385e-05,0.6666666666666666,13.33476515296847
804,E~OWEH,2.920637516757158e-06,3.6996614809744906e-05,0.6666666666666666,13.334589263653463
805,E~AHUW,2.920637516757158e-06,3.6996614809744906e-05,0.6666666666666666,13.334589263653463
806,E~OWIH,2.920637516757158e-06,3.6996614809744906e-05,0.6666666666666666,13.334589263653463
807,A~WER,2.920637516757158e-06,3.656641374897157e-05,0.6666666666666666,13.33457635762164
808,E~AH,0.01998738284592761,0.2531863334504893,0.23431026808641764,13.281164507539414
809,Z~TS,0.00014165091956272214,0.021876409562471808,0.6258064516129033,13.179503865110355
810,I~IY,0.013001217905844487,0.19078947368421054,0.33953701231837075,13.164485352185956
811,O~AAAH,2.482541889243584e-05,0.00047308955306951634,0.6538461538461539,13.092357034459784
812,TE~T,0.0001445715570794793,0.4342105263157895,0.0027530589543937707,13.088605546415534
813,AU~AW,0.0007067942790552322,0.30985915492957744,0.18723404255319148,13.075795212903914
814,I~IHS,1.8984143858921527e-05,0.00027858734784844846,0.65,13.0093068276284
815,E~#,0.01657461790759687,0.20995578904530235,0.29325134353038446,12.992431437346603
816,AE~EH,0.0001445715570794793,0.4267241379310345,0.00468816593266089,12.902716034438226
817,GA~ER,4.380956275135737e-06,0.42857142857142855,0.00013160203544481487,12.85999394566551
818,'A~AH,4.380956275135737e-06,0.42857142857142855,5.1357551271955354e-05,12.858389055982054
819,A~IYAA,1.0222231308650053e-05,0.00012798244812140048,0.6363636363636364,12.731623312281801
820,DS~Z,1.1682550067028631e-05,0.42105263157894735,0.000388764700165225,12.639938368875075
821,UA~AA,4.5269881509735943e-05,0.4189189189189189,0.0016437775067606978,12.602706611778268
822,F~EHF,7.301593791892894e-06,0.0004910626595953643,0.625,12.515096959477455
823,H~#,0.006038418065895424,0.33538810933571256,0.10683650268706077,12.500294237107363
824,E~GER,1.1682550067028631e-05,0.00014798645923897962,0.6153846153846154,12.31271602897283
825,UH~UW,5.111115654325026e-05,0.40229885057471265,0.005804311774461028,12.187607310557762
826,Y~IYY,4.380956275135737e-06,0.00032934460423756723,0.6,12.010099385940883
827,'E~EY,2.920637516757158e-06,0.4,0.00018570102135561745,12.00386005230295
828,I~DIY,4.380956275135737e-06,6.428938796502657e-05,0.6,12.002147729452707
829,ZH~Z,2.920637516757158e-06,0.4,9.719117504130625e-05,12.002089855376664
830,'E~EH,2.920637516757158e-06,0.4,9.471042288203816e-05,12.002040240333478
831,ED~T,0.0011244454439515057,0.3800592300098717,0.021412680756395994,11.886252787621645
832,UI~IH,0.0001241270944621792,0.38990825688073394,0.0028190501459273015,11.759835064063672
833,O~AH,0.013677345490973769,0.2606445149440641,0.16033827507104462,11.709968224291504
834,U~GW,1.0222231308650053e-05,0.00044685604851579954,0.5833333333333334,11.680583459687574
835,EU~OY,0.000110984225636772,0.336283185840708,0.07892004153686397,11.672445617240358
836,SE~Z,1.7523825100542948e-05,0.3870967741935484,0.0005831470502478375,11.625442358066435
837,SE~#,1.7523825100542948e-05,0.3870967741935484,0.0003100454733360893,11.6199803265282
838,IS~Z,1.4603187583785789e-05,0.38461538461538464,0.00048595587520653126,11.54891081534486
839,S~ZH,0.0003475558644941018,0.005178979436405179,0.568019093078759,11.53312903789204
840,X~EHK,5.841275033514316e-06,0.00243605359317905,0.5714285714285714,11.501945100118474
841,O~AHAA,1.1682550067028631e-05,0.0002226303779150665,0.5714285714285714,11.435834467412231
842,UO~W,2.0444462617300105e-05,0.3783783783783784,0.002107481559536354,11.394523205672943
843,EL~AH,1.606350634216437e-05,0.3793103448275862,0.00018831102133050296,11.383879740571304
844,A~WAH,2.7746056409193e-05,0.0003473809306152299,0.5588235294117647,11.18827931897421
845,ES~S,0.00024679387016597983,0.3634408602150538,0.004743992813833371,11.01044535623658
846,RE~ER,1.1682550067028631e-05,0.36363636363636365,0.00035093876118617303,10.916693811817984
847,EO~AH,4.380956275135737e-05,0.3614457831325301,0.0005135755127195535,10.855835482367862
848,S~AHZ,6.425402536865748e-05,0.0009574583832009574,0.5238095238095238,10.508126928954939
849,U~YUH,1.7523825100542948e-05,0.0007660389403127992,0.5217391304347826,10.458639968160062
850,C~CH,0.002371557663606812,0.06168806503076806,0.42402088772845953,10.449637588672573
851,UA~W,3.650796895946447e-05,0.33783783783783783,0.003763359927743489,10.212227732137979
852,UI~UW,0.00010514295060325768,0.3302752293577982,0.011940298507462687,10.152319998413363
853,Y~WAY,7.301593791892894e-06,0.0005489076737292787,0.5,10.016832309901472
854,UH~AH,4.2349243992978786e-05,0.3333333333333333,0.0004964563289622351,10.012046588778892
855,A~IYAH,2.0444462617300105e-05,0.00025596489624280097,0.5,10.00870117001815
856,OUT~AW,1.460318758378579e-06,0.3333333333333333,0.00038684719535783365,10.007809959845074
857,ZS~SH,2.920637516757158e-06,0.3333333333333333,0.0002637826431020839,10.005421684737879
858,SA~EY,2.920637516757158e-06,0.3333333333333333,0.00018570102135561745,10.00386005230295
859,Y~IHAHIH,1.460318758378579e-06,0.00010978153474585575,0.5,10.003366461980294
860,TW~W,1.460318758378579e-06,0.3333333333333333,0.0001505343971097396,10.003083703880113
861,F~FEH,1.460318758378579e-06,9.821253191907288e-05,0.5,10.00301939189549
862,OEH~AO,1.460318758378579e-06,0.3333333333333333,0.00011289230074508918,10.002330861952819
863,ZY~AY,1.460318758378579e-06,0.3333333333333333,0.00011144544745347152,10.002301924886988
864,SA~AA,2.920637516757158e-06,0.3333333333333333,0.00010605016172649663,10.002267035110368
865,I~AHIY,2.920637516757158e-06,4.2859591976684385e-05,0.5,10.001431819635139
866,ZE~#,2.920637516757158e-06,0.3333333333333333,5.167424555601488e-05,10.001179516786959
867,MB~M,1.460318758378579e-06,0.3333333333333333,4.439708755105665e-05,10.000960957688939
868,O~ERAA,1.460318758378579e-06,2.7828797239383314e-05,0.5,10.0009078798551
869,O~EYAH,1.460318758378579e-06,2.7828797239383314e-05,0.5,10.0009078798551
870,O~HHAO,1.460318758378579e-06,2.7828797239383314e-05,0.5,10.0009078798551
871,O~UWAA,1.460318758378579e-06,2.7828797239383314e-05,0.5,10.0009078798551
872,O~AOEY,1.460318758378579e-06,2.7828797239383314e-05,0.5,10.0009078798551
873,EAY~IY,1.460318758378579e-06,0.3333333333333333,3.813737080965638e-05,10.000835763354111
874,I~IHAHIH,1.460318758378579e-06,2.1429795988342192e-05,0.5,10.000715909817568
875,I~AHAY,1.460318758378579e-06,2.1429795988342192e-05,0.5,10.000715909817568
876,'R~R,1.460318758378579e-06,0.3333333333333333,2.9185150595377073e-05,10.000656718949825
877,JE~R,1.460318758378579e-06,0.3333333333333333,2.9185150595377073e-05,10.000656718949825
878,E~FEH,1.460318758378579e-06,1.8498307404872453e-05,0.5,10.000627965160065
879,A~EYAH,1.460318758378579e-06,1.8283206874485784e-05,0.5,10.000621512144154
880,A~AHAY,1.460318758378579e-06,1.8283206874485784e-05,0.5,10.000621512144154
881,A~ERAA,1.460318758378579e-06,1.8283206874485784e-05,0.5,10.000621512144154
882,A~UWAA,1.460318758378579e-06,1.8283206874485784e-05,0.5,10.000621512144154
883,A~HHAO,1.460318758378579e-06,1.8283206874485784e-05,0.5,10.000621512144154
884,A~AOEY,1.460318758378579e-06,1.8283206874485784e-05,0.5,10.000621512144154
885,HA~HH,4.5269881509735943e-05,0.3229166666666667,0.004316346421609579,9.776090422507679
886,UO~AO,1.7523825100542948e-05,0.32432432432432434,0.0013547076089410702,9.757700073163578
887,'~AH,0.0006308577036195461,0.3096774193548387,0.007395487383161571,9.46977521348937
888,EO~EH,3.796828771784305e-05,0.3132530120481928,0.0012312354974664962,9.424113485781007
889,Y~Y,0.0011799375567698917,0.08870348007465144,0.33360858794384807,9.392273038954999
890,AH~AH,0.00013434932577082926,0.3108108108108108,0.0015749649056732975,9.362541088726331
891,AE~EY,0.00010222231308650052,0.3017241379310345,0.0064995357474466105,9.18682596853429
892,A~OWAH,5.841275033514316e-06,7.313282749794314e-05,0.4444444444444444,8.891374937465502
893,A~HHAH,5.841275033514316e-06,7.313282749794314e-05,0.4444444444444444,8.891374937465502
894,E~YUH,1.4603187583785789e-05,0.00018498307404872454,0.43478260869565216,8.701931825513695
895,A~AHAA,8.761912550271474e-06,0.0001096992412469147,0.42857142857142855,8.575157644293492
896,YE~IY,1.0222231308650053e-05,0.28,0.0002669615956675947,8.405850343478786
897,W~GW,7.301593791892894e-06,0.0008483203257550051,0.4166666666666667,8.359148022795578
898,O~IHAH,7.301593791892894e-06,0.00013914398619691658,0.4166666666666667,8.337872732608837
899,TE~#,9.200008177785047e-05,0.27631578947368424,0.0016277387350144689,8.32662846299971
900,U~UH,0.0008396832860676828,0.036706032556654965,0.3587024329382408,8.317213799767849
901,'~AHZ,4.6730200268114526e-05,0.022939068100358423,0.38095238095238093,8.309556172071776
902,A'~AA,4.380956275135737e-06,0.2727272727272727,0.00015907524258974495,8.185218734483733
903,TE~AH,8.90794442610933e-05,0.2675438596491228,0.0010442702091964255,8.051655165870669
904,U~UWAH,2.920637516757158e-06,0.00012767315671879988,0.4,8.003976226577402
905,I~WAY,5.841275033514316e-06,8.571918395336877e-05,0.4,8.002863639270277
906,D~DIY,2.920637516757158e-06,8.437038599451593e-05,0.4,8.002677143455674
907,A~AEIH,5.841275033514316e-06,7.313282749794314e-05,0.4,8.002486048576614
908,O~UWAH,2.920637516757158e-06,5.565759447876663e-05,0.4,8.001815759710201
909,LE~L,5.111115654325026e-05,0.25925925925925924,0.0009554748710108924,7.799442833025158
910,OA~AO,0.00020882558244813678,0.24869565217391304,0.016143599006547753,7.794182824470753
911,OUG~AO,1.1682550067028631e-05,0.25806451612903225,0.0009031384059607134,7.760582379493533
912,R~GER,7.301593791892894e-06,0.000135563809885313,0.38461538461538464,7.696739686293847
913,E~AEAH,3.3587331442707314e-05,0.00042546107031206647,0.3770491803278688,7.5554268052388736
914,EOU~AW,1.460318758378579e-06,0.25,0.00038684719535783365,7.507809959845075
915,E~EHAH,1.7523825100542948e-05,0.00022197968885846945,0.375,7.507535581920782
916,KE~K,1.314286882540721e-05,0.25,0.0002881567572759581,7.5064202785867895
917,UH~UH,3.0666693925950156e-05,0.2413793103448276,0.013100436681222707,7.504921378665579
918,OL~AH,1.314286882540721e-05,0.25,0.00015407265381586606,7.5037385965175885
919,OEU~UW,1.460318758378579e-06,0.25,0.0001658374792703151,7.503389765523325
920,EOU~AO,1.460318758378579e-06,0.25,0.00011289230074508918,7.502330861952821
921,HS~Z,2.920637516757158e-06,0.25,9.719117504130625e-05,7.502089855376664
922,UES~EY,1.460318758378579e-06,0.25,9.285051067780872e-05,7.501930026151475
923,N'~#,2.920637516757158e-06,0.25,5.167424555601488e-05,7.501179516786959
924,YA~AA,1.460318758378579e-06,0.25,5.3025080863248316e-05,7.501133517555184
925,UES~Z,1.460318758378579e-06,0.25,4.8595587520653125e-05,7.501044927688332
926,UG~AH,2.920637516757158e-06,0.25,3.42383675146369e-05,7.50083079922613
927,RI~R,1.460318758378579e-06,0.25,2.9185150595377073e-05,7.500656718949826
928,KC~#,1.460318758378579e-06,0.25,2.583712277800744e-05,7.500589758393479
929,WE~#,1.460318758378579e-06,0.25,2.583712277800744e-05,7.500589758393479
930,YA~AH,1.460318758378579e-06,0.25,1.711918375731845e-05,7.500415399613066
931,OEU~AH,1.460318758378579e-06,0.25,1.711918375731845e-05,7.500415399613066
932,K~#,0.0037150509213151046,0.19590328045587554,0.06572964034725093,7.3774437666870405
933,E'~#,1.4603187583785789e-05,0.24390243902439024,0.0002583712277800744,7.322970754666498
934,EA~EH,0.0007418419292563181,0.22648238965670978,0.024056447412037694,7.3126927344048624
935,O~IYAA,5.841275033514316e-06,0.00011131518895753326,0.36363636363636365,7.276358792147675
936,U~Y,0.0010309850434152767,0.045068624321736354,0.29149463253509494,7.233500632524754
937,HO~AA,2.3365100134057263e-05,0.23529411764705882,0.000848401293811973,7.076959810294706
938,AC~AA,5.841275033514316e-06,0.23529411764705882,0.00021210032345299326,7.0633575996325
939,A~AYAH,8.761912550271474e-06,0.0001096992412469147,0.35294117647058826,7.0625526022766865
940,C~TS,7.885721295244326e-05,0.002051204132796475,0.34838709677419355,7.0332209201153875
941,AG~AH,4.380956275135737e-06,0.23076923076923078,5.1357551271955354e-05,6.924323121916119
942,IL~IY,7.301593791892894e-06,0.22727272727272727,0.0001906868540482819,6.8223606349523775
943,J~AHJH,1.460318758378579e-06,0.0005376344086021505,0.3333333333333333,6.68286871486265
944,O~YAA,4.380956275135737e-06,8.348639171814995e-05,0.3333333333333333,6.669390306231968
945,O~HHAH,4.380956275135737e-06,8.348639171814995e-05,0.3333333333333333,6.669390306231968
946,G~JHAH,1.460318758378579e-06,6.108362348054486e-05,0.3333333333333333,6.668572191309002
947,E~OWAH,4.380956275135737e-06,5.549492221461736e-05,0.3333333333333333,6.668550562146861
948,E~IYEH,2.920637516757158e-06,3.6996614809744906e-05,0.3333333333333333,6.667922596986797
949,O~OWEH,1.460318758378579e-06,2.7828797239383314e-05,0.3333333333333333,6.667574546521767
950,O~AHUW,1.460318758378579e-06,2.7828797239383314e-05,0.3333333333333333,6.667574546521767
951,I~OWIH,1.460318758378579e-06,2.1429795988342192e-05,0.3333333333333333,6.667382576484235
952,I~WER,1.460318758378579e-06,2.1429795988342192e-05,0.3333333333333333,6.667382576484235
953,A~HHIH,1.460318758378579e-06,1.8283206874485784e-05,0.3333333333333333,6.66728817881082
954,A~AEAA,1.460318758378579e-06,1.8283206874485784e-05,0.3333333333333333,6.66728817881082
955,A~OWEY,1.460318758378579e-06,1.8283206874485784e-05,0.3333333333333333,6.66728817881082
956,E'S~S,1.0222231308650053e-05,0.21875,0.00019649674376824613,6.566941046440798
957,EI~IY,0.000519873477982774,0.20855301698886936,0.013576904008237672,6.5541222637299725
958,I~AH,0.008969277813961231,0.13162180696039774,0.10514602663744993,6.500038632258993
959,Y~AY,0.0016764459346186086,0.1260292018882424,0.1279393736765853,6.423485826909909
960,UE~UH,0.00010806358812001483,0.18092909535452323,0.046163443543356206,6.356544910908822
961,OU~UW,0.0004833655090233096,0.17311715481171547,0.054892205638474294,6.315527032572115
962,'S~S,0.001122985125193127,0.19370277078085643,0.02158657085111161,6.298963796707581
963,EO~IY,2.482541889243584e-05,0.20481927710843373,0.0006483353037641585,6.158786290272917
964,G~#,0.003687304864905912,0.15423614928837578,0.0652387350144688,6.116224422185945
965,E~IY,0.006368450105288983,0.08067111859264878,0.16631707410091148,6.064897545062142
966,TZ~CH,1.460318758378579e-06,0.2,0.0002610966057441253,6.005294948052802
967,S~IHS,8.761912550271474e-06,0.00013056250680013056,0.3,6.004354970831518
968,AUE~UW,1.460318758378579e-06,0.2,0.0001658374792703151,6.003389765523325
969,ET~T,5.841275033514316e-06,0.2,0.00011123470522803115,6.002516757856236
970,I~AEIH,4.380956275135737e-06,6.428938796502657e-05,0.3,6.002147729452707
