anillo,aniLo
fechas,feCas
entera,entera
pensado,pensaDo
guión,Gjon
hice,ise
pudieran,puDjeran
climático,klimatiko
conduce,konduse
ilusión,ilusjon
deportiva,deportiBa
venganza,beNgansa
concretas,koNkretas
participa,partisipa
soporte,soporte
vigente,bixente
ramos,Ramos
estándar,estandar
catalana,katalana
sirven,sirBen
frecuente,frekwente
inicios,inisjos
palmas,palmas
vano,bano
aplausos,aplausos
vergüenza,berGwensa
modernos,moDernos
mata,mata
subida,suBiDa
adultos,aDultos
ventanas,bentanas
utilidad,utiliDaD
oración,orasjon
pendiente,pendjente
mortal,mortal
dic,dik
pude,puDe
primaria,primarja
usos,usos
aceptó,asepto
privadas,priBaDas
seria,serja
black,blakk
misa,misa
pastor,pastor
concluyó,koNkluHo
vídeo,biDeo
ama,ama
retiró,Retiro
mecánica,mekanika
permanece,permanese
poblado,poBlaDo
suyos,suHos
sucesión,susesjon
divino,diBino
ministra,ministra
gutiérrez,GutjeRes
amarillo,amariLo
atacar,atakar
disponer,disponer
claras,klaras
cadáver,kaDaBer
descubre,deskuBre
cubierto,kuBjerto
razonable,RasonaBle
tomo,tomo
iniciado,inisjaDo
exceso,esseso
prima,prima
gigante,xiGante
alfredo,alfreDo
mendoza,mendosa
canciller,kansiLer
anuales,anwales
finlandia,finlandja
lord,lorD
inútil,inutil
precisa,presisa
signos,siGnos
urgencia,urxensja
simples,simples
idiomas,iDjomas
hombros,omBros
jiménez,ximenes
vivido,biBiDo
aceptado,aseptaDo
rajoy,Raxoi
rincón,RiNkon
artístico,artistiko
evento,eBento
llegue,LeGe
trigo,triGo
habéis,aBeis
urgente,urxente
actúa,aktua
bill,biL
levantar,leBantar
obliga,oBliGa
habrían,aBrian
disputa,disputa
naval,naBal
limitado,limitaDo
plazas,plasas
surge,surxe
básica,basika
rusos,Rusos
alcohol,alkool
oviedo,oBjeDo
casco,kasko
privados,priBaDos
hermanas,ermanas
ambiental,amBjental
judío,xuDio
motores,motores
escalera,eskalera
vencer,benser
milán,milan
cubano,kuBano
peruano,perwano
cultivos,kultiBos
nobles,noBles
marcado,markaDo
arzobispo,arsoBispo
bordo,borDo
siguieron,siGjeron
referente,Referente
sureste,sureste
revela,ReBela
cervantes,serBantes
confirmó,komfirmo
fiscalía,fiskalia
ubicación,uBikasjon
bernardo,bernarDo
salen,salen
vas,bas
virus,birus
mensajes,mensaxes
incidente,insiDente
observa,oBserBa
proceder,proseDer
llegaba,LeGaBa
infierno,imfjerno
poetas,poetas
autónomas,autonomas
célebre,seleBre
cursos,kursos
internos,internos
álbumes,alBumes
danza,dansa
lujo,luxo
divide,diBiDe
juntas,xuntas
margarita,marGarita
preocupa,preokupa
ocupó,okupo
selva,selBa
energías,enerxias
interesa,interesa
hiciera,isjera
previo,preBjo
récord,RekorD
renuncia,Renunsja
prisa,prisa
tramo,tramo
acepta,asepta
patas,patas
construyó,konstruHo
trasladó,trazlaDo
indicar,indikar
peligroso,peliGroso
delantero,delantero
tranquilo,traNkilo
monedas,moneDas
show,so
rebelión,ReBeljon
alba,alBa
rurales,Rurales
precisión,presisjon
italianos,italjanos
jones,xones
medieval,meDjeBal
anciano,ansjano
pusieron,pusjeron
amsterdam,amsterDam
desear,desear
abogados,aBoGaDos
by,bi
detener,detener
sucesor,susesor
anunciado,anunsjaDo
incapaz,iNkapas
inmensa,immensa
pecado,pekaDo
chicos,Cikos
exilio,eGsiljo
tesoro,tesoro
gustavo,GustaBo
lectores,lektores
reto,Reto
águila,aGila
símbolos,simBolos
entradas,entraDas
monetaria,monetarja
elevada,eleBaDa
estable,estaBle
activos,aktiBos
balón,balon
gue,Ge
vuelos,bwelos
negociar,neGosjar
muchacha,muCaCa
prestigio,prestixjo
concreta,koNkreta
cuerda,kwerDa
llave,LaBe
humo,umo
cerró,seRo
miseria,miserja
únicos,unikos
flujo,fluxo
ce,se
ores,ores
continuo,kontinwo
herencia,erensja
street,streeD
quedarse,keDarse
calma,kalma
visible,bisiBle
coruña,koruJa
finanzas,finansas
hollywood,oLiBooD
creando,kreando
joseph,xosep
magia,maxja
monarca,monarka
bajar,baxar
redacción,ReDaksjon
conjunta,koNxunta
big,biG
femenina,femenina
obligados,oBliGaDos
funcionar,funsjonar
provocar,proBokar
recoger,Rekoxer
separado,separaDo
eh,e
cerrada,seRaDa
olvidado,olBiDaDo
oral,oral
jun,xun
estaría,estaria
obrero,oBrero
finalizar,finalisar
ginebra,xineBra
iraq,irak
das,das
debut,deBuD
celebró,seleBro
externo,esterno
capítulos,kapitulos
data,data
dibujos,diBuxos
risa,Risa
sencilla,sensiLa
tenerife,tenerife
frank,frank
rebeldes,ReBeldes
tony,toni
repetir,Repetir
mejoras,mexoras
exigir,eGsixir
apoyado,apoHaDo
decían,desian
firmó,firmo
suprema,suprema
guarda,gwarDa
bello,beLo
cantabria,kantaBrja
esteban,esteBan
armado,armaDo
emoción,emosjon
expresado,espresaDo
sombrero,somBrero
navarro,naBaRo
rocas,Rokas
ruinas,Rwinas
cliente,kljente
aviación,aBjasjon
marcó,marko
juana,xwana
alimento,alimento
enfermos,emfermos
famosos,famosos
agradable,aGraDaBle
pudiendo,puDjendo
juvenil,xuBenil
afectan,afektan
parejas,parexas
podremos,poDremos
toman,toman
sombras,somBras
extraña,estraJa
ensayos,ensaHos
tiendas,tjendas
menciona,mensjona
creencia,kreensja
silva,silBa
designado,desiGnaDo
líbano,liBano
generar,xenerar
columnas,kolumnas
golfo,golfo
orillas,oriLas
impide,impiDe
oreja,orexa
siga,siGa
rodeado,RoDeaDo
emplea,emplea
publicar,puBlikar
perfecta,perfekta
terrestre,teRestre
oveja,oBexa
referirse,Referirse
viuda,bjuDa
rechazó,ReCaso
hectáreas,ektareas
conducir,kondusir
entrado,entraDo
conozco,konosko
sonidos,soniDos
extremos,estremos
fallecido,faLesiDo
cuadrados,kwaDraDos
ideología,iDeoloxia
piedad,pjeDaD
sesenta,sesenta
ibarretxe,iBaReDGse
onda,onda
huesos,Guesos
contienen,kontjenen
promesa,promesa
efectivo,efektiBo
mitología,mitoloxia
referido,ReferiDo
probar,proBar
xi,si
tratan,tratan
sabio,saBjo
eco,eko
escocia,eskosja
reside,ResiDe
compartir,kompartir
time,time
literario,literarjo
vueltas,bweltas
almería,almeria
justa,xusta
lógico,loxiko
prevista,preBista
provoca,proBoka
ídem,iDem
editor,eDitor
angeles,aNxeles
poderosa,poDerosa
ave,aBe
colonial,kolonjal
clinton,klinton
suponer,suponer
echar,eCar
hungría,uNgria
surgió,surxjo
ocurrir,okuRir
pinturas,pinturas
informar,imformar
peligros,peliGros
médica,meDika
japonesa,xaponesa
ale,ale
salieron,saljeron
celebrada,seleBraDa
gallego,gaLeGo
one,one
oscura,oskura
decenas,desenas
gonzalo,gonsalo
recinto,Resinto
criminal,kriminal
plantear,plantear
perfil,perfil
cuartel,kwartel
pelea,pelea
lluvias,LuBjas
represión,Represjon
informa,imforma
clásicos,klasikos
fases,fases
indio,indjo
saga,saGa
vasca,baska
externa,esterna
crecer,kreser
diría,diria
causó,kauso
fauna,fauna
cima,sima
walter,Balter
preguntar,preGuntar
niega,njeGa
tristeza,tristesa
declara,deklara
eterno,eterno
gregorio,greGorjo
estatales,estatales
esquina,eskina
parar,parar
señalar,seJalar
abandono,aBandono
entregó,entreGo
nariz,naris
inflación,imflasjon
colonias,kolonjas
jacques,xakkes
resultar,Resultar
comenzado,komensaDo
rigor,RiGor
baño,baJo
monta,monta
intensa,intensa
tránsito,transito
jugando,xuGando
recurrir,RekuRir
suceso,suseso
caras,karas
automóvil,automoBil
débiles,deBiles
fijar,fixar
buque,buke
circular,sirkular
indican,indikan
negativo,neGatiBo
tormenta,tormenta
inclusión,iNklusjon
traer,traer
falso,falso
sabor,saBor
carece,karese
peña,peJa
declarar,deklarar
noreste,noreste
paciencia,pasjensja
temprano,temprano
blair,blair
mercedes,merseDes
minoría,minoria
nobleza,noBlesa
abundante,aBundante
victorias,biktorjas
frases,frases
tokio,tokjo
tribus,triBus
lograron,loGraron
tribu,triBu
cariño,kariJo
sensible,sensiBle
cielos,sjelos
mención,mensjon
tomaron,tomaron
cristóbal,kristoBal
trama,trama
corredor,koReDor
corriendo,koRjendo
dedo,deDo
indias,indjas
digno,diGno
ahorro,aoRo
laborales,laBorales
liderazgo,liDerasGo
chipre,Cipre
futuros,futuros
progresos,proGresos
solos,solos
salvaje,salBaxe
vaticano,batikano
crece,krese
asiento,asjento
ortega,orteGa
entiendo,entjendo
romero,Romero
life,life
cubrir,kuBrir
diré,dire
llevaban,LeBaBan
útiles,utiles
protestas,protestas
expulsión,espulsjon
asunción,asunsjon
fieles,fjeles
retrato,Retrato
genera,xenera
criaturas,krjaturas
provocado,proBokaDo
criatura,krjatura
vela,bela
nobel,noBel
espíritus,espiritus
perdón,perDon
habíamos,aBiamos
distritos,distritos
esperan,esperan
comicios,komisjos
síntesis,sintesis
amparo,amparo
creencias,kreensjas
cruel,krwel
defiende,defjende
calificó,kalifiko
harry,aRi
básico,basiko
reinos,Reinos
muros,muros
asistir,asistir
hacerle,aserle
andaba,andaBa
pekín,pekin
desastre,desastre
ovejas,oBexas
ejércitos,exersitos
masiva,masiBa
viviendo,biBjendo
hechas,eCas
auténtico,autentiko
ordenador,orDenaDor
claudio,klauDjo
retirar,Retirar
acudir,akuDir
agradecer,aGraDeser
planteado,planteaDo
malas,malas
físicas,fisikas
croacia,kroasja
tarjeta,tarxeta
fachada,faCaDa
hincapié,iNkapje
lesión,lesjon
electo,elekto
sindicato,sindikato
fuga,fuGa
variables,barjaBles
campañas,kampaJas
caliente,kaljente
paraíso,paraiso
cena,sena
abiertos,aBjertos
mortales,mortales
satélite,satelite
abarca,aBarka
intentado,intentaDo
contento,kontento
cuota,kwota
traslado,trazlaDo
espaldas,espaldas
armonía,armonia
creció,kresjo
vuestros,bwestros
criado,krjaDo
novia,noBja
diseñado,diseJaDo
deseaba,deseaBa
torneos,torneos
giro,xiro
limitada,limitaDa
virtudes,birtuDes
campa,kampa
tela,tela
visitas,bisitas
elegidos,elexiDos
bolívar,boliBar
emplear,emplear
escolar,eskolar
sexuales,seGswales
palo,palo
concretos,koNkretos
dedica,deDika
raro,Raro
ácido,asiDo
otoño,otoJo
star,star
filme,filme
vuelven,bwelBen
subió,suBjo
dará,dara
épocas,epokas
ford,forD
juzgar,xusGar
milenio,milenjo
figuran,fiGuran
horror,oRor
añadido,aJaDiDo
ruptura,Ruptura
rutas,Rutas
balance,balanse
reunir,Reunir
antena,antena
rol,Rol
causado,kausaDo
colectiva,kolektiBa
llorar,Lorar
notables,notaBles
movilidad,moBiliDaD
palestino,palestino
portada,portaDa
asesino,asesino
mono,mono
per,per
perdida,perDiDa
national,natjonal
semillas,semiLas
ganando,ganando
socio,sosjo
pescado,peskaDo
marcas,markas
marino,marino
vizcaya,biskaHa
ganadería,ganaDeria
despertar,despertar
restantes,Restantes
desprecio,despresjo
refugio,Refuxjo
comando,komando
soportar,soportar
sagrado,saGraDo
bolsillo,bolsiLo
comienzan,komjensan
sujetos,suxetos
pretexto,pretesto
atender,atender
lucas,lukas
enfrenta,emfrenta
monarquía,monarkia
trae,trae
venga,beNga
fijo,fixo
derivados,deriBaDos
joe,xoe
chicas,Cikas
asalto,asalto
debilidad,deBiliDaD
proponer,proponer
suceder,suseDer
rechaza,ReCasa
trenes,trenes
índole,indole
abiertas,aBjertas
invitado,imbitaDo
síntomas,sintomas
vascos,baskos
muertes,mwertes
magnífico,maGnifiko
sometido,sometiDo
acusación,akusasjon
subrayar,suBraHar
permitía,permitia
louis,louis
indígena,indixena
crónica,kronika
completar,kompletar
gama,gama
caminar,kaminar
entendido,entendiDo
volar,bolar
opera,opera
acusados,akusaDos
acordó,akorDo
valiente,baljente
dato,dato
checa,Ceka
renunciar,Renunsjar
buscan,buskan
integrada,inteGraDa
arreglo,aReGlo
manejo,manexo
vuelva,bwelBa
retiro,Retiro
ernesto,ernesto
servido,serBiDo
replicó,Repliko
jardines,xarDines
jornadas,xornaDas
belga,belGa
beber,beBer
cargas,karGas
horrible,oRiBle
mediodía,meDjoDia
conocemos,konosemos
mueve,mweBe
cobertura,koBertura
guerrilla,GeRiLa
plato,plato
rivera,RiBera
concede,konseDe
estilos,estilos
caído,kaiDo
sueco,sweko
adiós,aDjos
reunió,Reunjo
desean,desean
ochenta,oCenta
culpable,kulpaBle
retraso,Retraso
lobo,loBo
registros,Rexistros
álvaro,alBaro
bombas,bomBas
pregunté,preGunte
copia,kopja
expuesto,espwesto
presiones,presjones
brown,brown
sentí,senti
relatos,Relatos
describir,deskriBir
estarán,estaran
jordi,xorDi
auténtica,autentika
frica,frika
falsa,falsa
violación,bjolasjon
afectado,afektaDo
arroz,aRos
católico,katoliko
quede,keDe
hall,aL
ofensiva,ofensiBa
pasto,pasto
trajo,traxo
tablas,taBlas
dibujo,diBuxo
relativos,RelatiBos
cañón,kaJon
usada,usaDa
nido,niDo
triple,triple
conductor,konduktor
herrera,eRera
razas,Rasas
perdiendo,perDjendo
sydney,siDnei
visual,biswal
ruego,RweGo
trece,trese
destinada,destinaDa
varones,barones
flora,flora
carbón,karBon
opuesto,opwesto
altamente,altamente
convencer,kombenser
operativo,operatiBo
típico,tipiko
canaria,kanarja
héroes,eroes
impone,impone
séptimo,septimo
discutir,diskutir
dispuesta,dispwesta
oculta,okulta
reduce,ReDuse
unir,unir
armados,armaDos
despacho,despaCo
diosa,djosa
claros,klaros
vivían,biBian
conceder,konseDer
windows,Bindows
hogares,oGares
ilegales,ileGales
dividido,diBiDiDo
texas,teGsas
fantasía,fantasia
positivos,positiBos
infinito,imfinito
miss,miss
terminal,terminal
cobre,koBre
apreciar,apresjar
valles,baLes
intenso,intenso
utilizó,utiliso
mark,mark
portero,portero
napoleón,napoleon
atraviesa,atraBjesa
muñoz,muJos
producida,proDusiDa
rioja,Rjoxa
solicitar,solisitar
turco,turko
masculino,maskulino
ocupan,okupan
rechazar,ReCasar
royal,RoHal
contraste,kontraste
die,dje
sida,siDa
hitler,itler
humilde,umilde
droga,droGa
líquido,likiDo
dobles,doBles
esquema,eskema
apellido,apeLiDo
pluma,pluma
dorado,doraDo
impulsar,impulsar
heredero,ereDero
salario,salarjo
times,times
abuela,aBwela
ben,ben
bulgaria,bulGarja
vapor,bapor
angustia,aNGustja
orejas,orexas
secciones,seksjones
bajó,baxo
contener,kontener
futuras,futuras
jerarquía,xerarkia
kong,koNG
supuso,supuso
delgado,delGaDo
afuera,afwera
asociados,asosjaDos
pamplona,pamplona
períodos,perioDos
resuelto,Reswelto
simón,simon
variación,barjasjon
adquirido,aDkiriDo
catorce,katorse
alcalá,alkala
invitados,imbitaDos
salarios,salarjos
ves,bes
adoptó,aDopto
piden,piDen
definido,definiDo
realista,Realista
desafío,desafio
cristina,kristina
nacida,nasiDa
pájaro,paxaro
exista,eGsista
colegios,kolexjos
panorama,panorama
venían,benian
obispos,oBispos
film,film
cajas,kaxas
escultura,eskultura
colón,kolon
tercio,tersjo
julián,xuljan
orgánica,orGanika
acogida,akoxiDa
llenos,Lenos
turistas,turistas
evaluar,eBalwar
derrotado,deRotaDo
rara,Rara
medir,meDir
decisivo,desisiBo
príncipes,prinsipes
costo,kosto
fíe,fie
indonesia,indonesja
muerta,mwerta
estábamos,estaBamos
anuncia,anunsja
arenas,arenas
eterna,eterna
básicas,basikas
oportuno,oportuno
suroeste,suroeste
hallar,aLar
herida,eriDa
boda,boDa
retirado,RetiraDo
park,park
discursos,diskursos
janeiro,xaneiro
académico,akaDemiko
batallas,bataLas
llamas,Lamas
internas,internas
logro,loGro
volúmenes,bolumenes
fray,frai
hallan,aLan
costado,kostaDo
pelota,pelota
piensan,pjensan
disfrutar,disfrutar
poderosos,poDerosos
zamora,samora
alza,alsa
prado,praDo
acabado,akaBaDo
rodillas,RoDiLas
agradezco,aGraDesko
firmar,firmar
sois,sois
avanzado,aBansaDo
hombro,omBro
mito,mito
cuerdas,kwerDas
viajó,bjaxo
gases,gases
alturas,alturas
lema,lema
colocar,kolokar
anda,anda
aviso,aBiso
eléctrico,elektriko
aclarar,aklarar
fijado,fixaDo
indicado,indikaDo
obligó,oBliGo
pesado,pesaDo
medina,meDina
hilo,ilo
condesa,kondesa
sufren,sufren
minorías,minorias
barón,baron
biblia,biBlja
celebran,seleBran
pabellón,paBeLon
venecia,benesja
aumentado,aumentaDo
vigo,biGo
prevenir,preBenir
estatua,estatwa
radicales,RaDikales
exigencia,eGsixensja
financiar,finansjar
majestad,maxestaD
altar,altar
magdalena,maGDalena
max,mas
adir,aDir
lento,lento
hablamos,aBlamos
portal,portal
entran,entran
nicaragua,nikaragwa
tejido,texiDo
demostró,demostro
finca,fiNka
inquietud,iNkjetuD
georgia,xeorxja
volviendo,bolBjendo
castellón,kasteLon
afición,afisjon
guardar,gwarDar
informado,imformaDo
singles,siNgles
can,kan
olvido,olBiDo
aprueba,aprweBa
demonio,demonjo
carbono,karBono
asociado,asosjaDo
sospecha,sospeCa
resultan,Resultan
azules,asules
precisó,presiso
abejas,aBexas
il,il
melilla,meliLa
marroquí,maRoki
tortura,tortura
apuesta,apwesta
diámetro,djametro
duelo,dwelo
trinidad,triniDaD
autos,autos
dé,de
setenta,setenta
secreta,sekreta
secuencia,sekwensja
llanura,Lanura
físicos,fisikos
sant,sanD
tasas,tasas
entregar,entreGar
móviles,moBiles
paris,paris
rivales,RiBales
cuchillo,kuCiLo
estudia,estuDja
empleos,empleos
mary,mari
caridad,kariDaD
comparte,komparte
regresa,ReGresa
sabiendo,saBjendo
empezaba,empesaBa
baleares,baleares
molina,molina
requieren,Rekjeren
funda,funda
gallo,gaLo
ligera,lixera
united,uniteD
causar,kausar
choque,Coke
fiebre,fjeBre
vecina,besina
papá,papa
compleja,komplexa
tocó,toko
demandas,demandas
francos,fraNkos
cierra,sjeRa
discípulo,dissipulo
emprender,emprender
levanta,leBanta
depresión,depresjon
ribera,RiBera
acento,asento
copas,kopas
fía,fia
félix,felis
pozo,poso
lamento,lamento
puramente,puramente
permitan,permitan
enfrentar,emfrentar
tiende,tjende
diócesis,djosesis
delegado,deleGaDo
crucial,krusjal
globo,gloBo
pasados,pasaDos
benito,benito
parientes,parjentes
empezado,empesaDo
cansado,kansaDo
cruzar,krusar
oíl,oil
toque,toke
exclusión,esklusjon
querida,keriDa
ambición,amBisjon
complace,komplase
franja,fraNxa
autopista,autopista
gaza,gasa
integral,inteGral
coherente,koerente
honduras,onduras
censura,sensura
defectos,defektos
afectadas,afektaDas
trabajaba,traBaxaBa
estreno,estreno
dominante,dominante
memorias,memorjas
vestidos,bestiDos
incluía,iNklwia
cuevas,kweBas
decirse,desirse
rescate,Reskate
bob,boB
corral,koRal
ceuta,seuta
importe,importe
platos,platos
guardias,gwarDjas
anime,anime
nieto,njeto
cia,sja
contado,kontaDo
escuchado,eskuCaDo
aéreo,aereo
educativo,eDukatiBo
holandés,olandes
bravo,braBo
entregado,entreGaDo
millón,miLon
cabello,kaBeLo
carro,kaRo
clínica,klinika
veras,beras
negar,neGar
seguían,seGian
cumplen,kumplen
buscaba,buskaBa
exclusiva,esklusiBa
avanzada,aBansaDa
editado,eDitaDo
quedaban,keDaBan
vargas,barGas
caos,kaos
adn,aDn
deje,dexe
lecho,leCo
limpieza,limpjesa
servidor,serBiDor
cadáveres,kaDaBeres
logros,loGros
gen,xen
alumno,alumno
admitir,aDmitir
limitar,limitar
mató,mato
cesar,sesar
miel,mjel
seda,seDa
ingresó,iNgreso
escaso,eskaso
añadir,aJaDir
curioso,kurjoso
escucha,eskuCa
refieren,Refjeren
acusó,akuso
racional,Rasjonal
ponga,poNga
promesas,promesas
sanitaria,sanitarja
cable,kaBle
sienten,sjenten
cuotas,kwotas
grand,grand
aportar,aportar
entraron,entraron
citar,sitar
debutó,deButo
pakistán,pakistan
elena,elena
medellín,meDeLin
ángulo,aNGulo
mora,mora
bondad,bondaD
euskadi,euskaDi
dictamen,diktamen
irlandés,irlandes
observado,oBserBaDo
aparente,aparente
navidad,naBiDaD
recorrer,RekoRer
barro,baRo
demócrata,demokrata
retos,Retos
sobrino,soBrino
soberano,soBerano
turístico,turistiko
ruedas,RweDas
estética,estetika
taller,taLer
manual,manwal
captura,kaptura
concluye,koNkluHe
pistas,pistas
cortés,kortes
inocente,inosente
latino,latino
atractivo,atraktiBo
determina,determina
llevada,LeBaDa
jackson,xakkson
trate,trate
rechazado,ReCasaDo
ep,ep
fotos,fotos
barrera,baRera
consuelo,konswelo
pretendía,pretendia
creyó,kreHo
enseguida,enseGiDa
atribuye,atriBuHe
cercanías,serkanias
muchachos,muCaCos
labores,laBores
dictador,diktaDor
that,taD
polo,polo
insectos,insektos
williams,BiLjams
mover,moBer
introdujo,introDuxo
paga,paGa
tenis,tenis
vocal,bokal
corrió,koRjo
amado,amaDo
vázquez,baskes
asombro,asomBro
procesión,prosesjon
albert,alBerD
paralelo,paralelo
ejecutar,exekutar
repuso,Repuso
obtenidos,oBteniDos
house,ouse
teatral,teatral
admite,aDmite
tome,tome
viajeros,bjaxeros
latitud,latituD
prepara,prepara
pregunto,preGunto
almunia,almunja
oye,oHe
patente,patente
bono,bono
chinos,Cinos
otorga,otorGa
absurdo,aBsurDo
maestra,maestra
viejas,bjexas
lección,leksjon
linda,linda
vietnam,bjeDnam
acordado,akorDaDo
imaginar,imaxinar
rabia,RaBja
ubica,uBika
debatir,deBatir
segovia,seGoBja
playas,plaHas
pudiese,puDjese
marta,marta
quejas,kexas
planos,planos
adquirió,aDkirjo
encuesta,eNkwesta
ejemplar,exemplar
mina,mina
quito,kito
verlo,berlo
michel,miCel
ramírez,Ramires
impuso,impuso
separa,separa
mentira,mentira
confirmar,komfirmar
complejos,komplexos
leonardo,leonarDo
cortos,kortos
lateral,lateral
certeza,sertesa
experto,esperto
frutas,frutas
gráfico,grafiko
nombró,nomBro
seca,seka
arcos,arkos
santuario,santwarjo
ad,aD
embajada,emBaxaDa
sentó,sento
dimisión,dimisjon
confirma,komfirma
rojos,Roxos
escaños,eskaJos
polaco,polako
resistir,Resistir
alexander,aleGsander
males,males
compone,kompone
economías,ekonomias
órbita,orBita
ejerce,exerse
francesas,fransesas
ida,iDa
madres,maDres
obstáculo,oBstakulo
dividida,diBiDiDa
palacios,palasjos
lesiones,lesjones
conservan,konserBan
grabar,graBar
vendido,bendiDo
sentirse,sentirse
roger,Roxer
sencillos,sensiLos
adentro,aDentro
huellas,GueLas
islam,izlam
asumió,asumjo
sudáfrica,suDafrika
andes,andes
incluidas,iNklwiDas
vera,bera
planetas,planetas
solicitó,solisito
aparecido,aparesiDo
pensé,pense
pidiendo,piDjendo
alerta,alerta
compañera,kompaJera
escasos,eskasos
cuero,kwero
grano,grano
prosiguió,prosiGjo
top,top
cáceres,kaseres
mixto,misto
comunas,komunas
cuán,kwan
poética,poetika
contempla,kontempla
lejano,lexano
derrotar,deRotar
gala,gala
pierna,pjerna
roto,Roto
kilos,kilos
notar,notar
aplicado,aplikaDo
salvación,salBasjon
tranquila,traNkila
irse,irse
novedad,noBeDaD
duras,duras
partió,partjo
énfasis,emfasis
mide,miDe
lecciones,leksjones
foto,foto
cartagena,kartaxena
dosis,dosis
almirante,almirante
luisa,lwisa
balcanes,balkanes
nacer,naser
dólar,dolar
aliento,aljento
cubre,kuBre
eva,eBa
mariscal,mariskal
núcleos,nukleos
sanción,sansjon
botella,boteLa
insistir,insistir
palmarés,palmares
salía,salia
vinieron,binjeron
adoptada,aDoptaDa
noción,nosjon
potencias,potensjas
luchas,luCas
caro,karo
iniciales,inisjales
supera,supera
adolfo,aDolfo
peores,peores
arafat,arafaD
elegante,eleGante
laura,laura
señalado,seJalaDo
disney,diznei
fuesen,fwesen
refiero,Refjero
ganancia,ganansja
reflejo,Reflexo
observó,oBserBo
abusos,aBusos
normales,normales
aprendido,aprendiDo
chechenia,CeCenja
animación,animasjon
matanza,matansa
resultaba,ResultaBa
sólido,soliDo
componen,komponen
pierre,pjeRe
himno,imno
umbral,umBral
envidia,embiDja
consistía,konsistia
virrey,biRei
amores,amores
lucía,lusia
arias,arjas
competir,kompetir
concedió,konseDjo
alicia,alisja
tregua,tregwa
eficiente,efisjente
favorecer,faBoreser
héctor,ektor
jan,xan
power,poBer
milagro,milaGro
sed,seD
cuantas,kwantas
mantenía,mantenia
virtual,birtwal
extensa,estensa
colaborar,kolaBorar
guerreros,GeReros
matriz,matris
imprenta,imprenta
ayudó,aHuDo
formular,formular
solía,solia
permitirá,permitira
cercanos,serkanos
anna,anna
perdieron,perDjeron
modernas,moDernas
pretenden,pretenden
efectivos,efektiBos
lana,lana
méritos,meritos
garganta,garGanta
botánico,botaniko
cerveza,serBesa
come,kome
sustituir,sustitwir
acabo,akaBo
puebla,pweBla
mera,mera
existían,eGsistian
abuso,aBuso
coincide,koinsiDe
profundas,profundas
prohibido,proiBiDo
concedido,konseDiDo
peculiar,pekuljar
usados,usaDos
advierte,aDBjerte
crean,krean
instinto,instinto
nervioso,nerBjoso
reas,Reas
aceptable,aseptaBle
prudente,pruDente
rumores,Rumores
basados,basaDos
art,arD
rector,Rektor
contraria,kontrarja
provecho,proBeCo
sugiere,suxjere
cerdo,serDo
rompió,Rompjo
sabían,saBian
diaria,djarja
revisar,ReBisar
casación,kasasjon
afecto,afekto
colonos,kolonos
teología,teoloxia
catálogo,kataloGo
supuestos,supwestos
vocación,bokasjon
veremos,beremos
variantes,barjantes
empeño,empeJo
billetes,biLetes
millas,miLas
mexicanos,meGsikanos
prudencia,pruDensja
acudió,akuDjo
agujero,aGuxero
aparatos,aparatos
regalo,ReGalo
sagrada,saGraDa
veían,beian
gobernar,goBernar
vaso,baso
afirman,afirman
africanos,afrikanos
nube,nuBe
adquiere,aDkjere
patos,patos
marte,marte
chirac,Cirak
fábricas,faBrikas
jim,xim
alado,alaDo
capas,kapas
inmenso,immenso
actitudes,aktituDes
asume,asume
leo,leo
alusión,alusjon
barra,baRa
filial,filjal
manda,manda
roque,Roke
apoyó,apoHo
hierba,HerBa
traído,traiDo
pío,pio
apelación,apelasjon
florencia,florensja
vegetales,bexetales
canta,kanta
bruto,bruto
naranja,naraNxa
suárez,swares
garzón,garson
pesada,pesaDa
peligrosa,peliGrosa
seminario,seminarjo
deseamos,deseamos
efectuar,efektwar
bloques,blokes
concejo,konsexo
flamenco,flameNko
miradas,miraDas
sepa,sepa
pisos,pisos
porvenir,porBenir
invertir,imbertir
jurídicas,xuriDikas
west,BesD
catalunya,katalunHa
directora,direktora
ingenio,iNxenjo
jugado,xuGaDo
cúpula,kupula
sharon,saron
ocultar,okultar
mire,mire
poseía,poseia
citada,sitaDa
dragón,draGon
enamorado,enamoraDo
apunta,apunta
medianas,meDjanas
perjuicio,perxwisjo
tengamos,teNgamos
contigo,kontiGo
concilio,konsiljo
burguesía,burGesia
colocado,kolokaDo
ibérica,iBerika
tomada,tomaDa
admitió,aDmitjo
albacete,alBasete
cerámica,seramika
faltaba,faltaBa
descrito,deskrito
primitiva,primitiBa
fresco,fresko
superado,superaDo
formulada,formulaDa
ricas,Rikas
supuesta,supwesta
claves,klaBes
noventa,noBenta
formaron,formaron
celta,selta
combates,komBates
gordo,gorDo
bautista,bautista
dirigidas,dirixiDas
placa,plaka
situados,sitwaDos
terremoto,teRemoto
paja,paxa
preso,preso
aliado,aljaDo
orgulloso,orGuLoso
creyendo,kreHendo
mercancía,merkansia
núñez,nuJes
empate,empate
reo,Reo
miranda,miranda
mateo,mateo
primas,primas
mostraba,mostraBa
túnel,tunel
eficaces,efikases
cuáles,kwales
dirá,dira
duros,duros
gustaba,GustaBa
supongo,supoNgo
defendió,defendjo
grandeza,grandesa
vaca,baka
huerta,Guerta
sexta,sesta
visitó,bisito
banderas,banderas
